Comedian,Comedian_Probability,Footballer,Footballer_Probability,Combined_Probability,Rounded_Probability
Rachel Parris,0.0020061239573434,Gary Pallister,0.000419722019241,8.420143982239177e-07,1e-06
Rachel Parris,0.0020061239573434,Mark Walters,0.000419722019241,8.420143982239177e-07,1e-06
Rachel Parris,0.0020061239573434,Billy Wright,0.000419722019241,8.420143982239177e-07,1e-06
Rachel Parris,0.0020061239573434,Tom Finney,0.000419722019241,8.420143982239177e-07,1e-06
Rachel Parris,0.0020061239573434,Peter Reid,0.000419722019241,8.420143982239177e-07,1e-06
Rachel Parris,0.0020061239573434,John Beresford,0.000419722019241,8.420143982239177e-07,1e-06
Rachel Parris,0.0020061239573434,Dave Watson,0.000419722019241,8.420143982239177e-07,1e-06
Lemn Sissay,0.0011966353429768,Dean Sturridge,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Tommy Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Alan Smith,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Alan Thompson,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Jason Wilcox,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Phil Barnes,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Michael Gray,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Michael Ball,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Andy Campbell,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Lee Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Owen Hargreaves,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Dean Sturridge,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Trevor Morley,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Danny Thomas,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Tommy Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Alan Smith,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Steve McManaman,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Darius Vassell,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Richard Walker,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Steve Howey,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Alan Shearer,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Gary Mills,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Alan Thompson,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Lee Sharpe,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Greg Young,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Lee Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Lee Sharpe,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Darius Vassell,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Tommy Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Danny Thomas,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Trevor Morley,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Trevor Morley,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Dean Sturridge,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Owen Hargreaves,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Steve McManaman,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Richard Walker,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Alan Thompson,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Steve Howey,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Danny Thomas,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Tommy Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Alan Smith,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Alan Thompson,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Jason Wilcox,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Phil Barnes,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Alan Smith,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Greg Young,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Michael Ball,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Lee Sharpe,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Greg Young,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Steve Howey,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Gary Mills,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Alan Shearer,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Lee Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Andy Campbell,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Steve Howey,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Dean Sturridge,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Michael Gray,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Phil Barnes,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Jason Wilcox,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Richard Walker,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Darius Vassell,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Steve McManaman,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Owen Hargreaves,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Michael Gray,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Michael Ball,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Andy Campbell,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Alan Smith,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Steve McManaman,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Owen Hargreaves,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Dean Sturridge,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Trevor Morley,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Danny Thomas,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Tommy Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Alan Thompson,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Lee Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Jason Wilcox,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Phil Barnes,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Michael Gray,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Michael Ball,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Andy Campbell,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Alan Shearer,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Gary Mills,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Darius Vassell,0.0007033179781876,8.416151500502684e-07,1e-06
First World War,0.0011966353429768,Richard Walker,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Owen Hargreaves,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Steve McManaman,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Alan Shearer,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Gary Mills,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Greg Young,0.0007033179781876,8.416151500502684e-07,1e-06
Hinge and Bracket,0.0011966353429768,Lee Sharpe,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Michael Gray,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Michael Ball,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Andy Campbell,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Lee Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Alan Shearer,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Gary Mills,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Greg Young,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Lee Sharpe,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Steve Howey,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Richard Walker,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Darius Vassell,0.0007033179781876,8.416151500502684e-07,1e-06
Les Dawson,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Lee Sharpe,0.0007033179781876,8.416151500502684e-07,1e-06
Linda Smith,0.0011966353429768,Steve Howey,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Michael Ball,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Phil Barnes,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Jason Wilcox,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Lee Sharpe,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Greg Young,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Gary Mills,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Alan Shearer,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Lee Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Andy Campbell,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Michael Ball,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Michael Gray,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Phil Barnes,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Jason Wilcox,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Alan Thompson,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Alan Smith,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Tommy Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Danny Thomas,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Trevor Morley,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Steve Howey,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Richard Walker,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Darius Vassell,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Steve McManaman,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Owen Hargreaves,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Dean Sturridge,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Trevor Morley,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Danny Thomas,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Tommy Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Michael Gray,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Andy Campbell,0.0007033179781876,8.416151500502684e-07,1e-06
Don Juan,0.0011966353429768,Danny Thomas,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Lee Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Don Juan,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
Don Juan,0.0011966353429768,Dean Sturridge,0.0007033179781876,8.416151500502684e-07,1e-06
Don Juan,0.0011966353429768,Owen Hargreaves,0.0007033179781876,8.416151500502684e-07,1e-06
Don Juan,0.0011966353429768,Steve McManaman,0.0007033179781876,8.416151500502684e-07,1e-06
Don Juan,0.0011966353429768,Darius Vassell,0.0007033179781876,8.416151500502684e-07,1e-06
Don Juan,0.0011966353429768,Richard Walker,0.0007033179781876,8.416151500502684e-07,1e-06
Don Juan,0.0011966353429768,Steve Howey,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Trevor Morley,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Danny Thomas,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Tommy Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Alan Smith,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Alan Thompson,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Jason Wilcox,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Phil Barnes,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Michael Gray,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Michael Ball,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Andy Campbell,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Lee Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Alan Shearer,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Gary Mills,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Greg Young,0.0007033179781876,8.416151500502684e-07,1e-06
Susan Calman,0.0011966353429768,Lee Sharpe,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Lee Sharpe,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Greg Young,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Gary Mills,0.0007033179781876,8.416151500502684e-07,1e-06
Lemn Sissay,0.0011966353429768,Alan Shearer,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Alan Smith,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Alan Thompson,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Jason Wilcox,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Phil Barnes,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Michael Gray,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Michael Ball,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Andy Campbell,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Lee Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Alan Shearer,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Gary Mills,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Greg Young,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Lee Sharpe,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Richard Walker,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Darius Vassell,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Steve McManaman,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Owen Hargreaves,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Dean Sturridge,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Trevor Morley,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Danny Thomas,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Tommy Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Alan Smith,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Alan Thompson,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Jason Wilcox,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Phil Barnes,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Michael Gray,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Michael Ball,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Andy Campbell,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Lee Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Alan Shearer,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Gary Mills,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Phil Barnes,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Jason Wilcox,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Alan Thompson,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Darius Vassell,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Michael Gray,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Michael Ball,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Andy Campbell,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Lee Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Alan Shearer,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Gary Mills,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Greg Young,0.0007033179781876,8.416151500502684e-07,1e-06
Clement Freud,0.0011966353429768,Lee Sharpe,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Dean Sturridge,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Owen Hargreaves,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Steve McManaman,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Richard Walker,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Alan Smith,0.0007033179781876,8.416151500502684e-07,1e-06
Bobby Ball,0.0011966353429768,Steve Howey,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Steve Howey,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Steve Howey,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Richard Walker,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Darius Vassell,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Steve McManaman,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Owen Hargreaves,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Dean Sturridge,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Trevor Morley,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Danny Thomas,0.0007033179781876,8.416151500502684e-07,1e-06
Robert Newman,0.0011966353429768,Tommy Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Don Juan,0.0011966353429768,Trevor Morley,0.0007033179781876,8.416151500502684e-07,1e-06
Don Juan,0.0011966353429768,Tommy Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Linda Smith,0.0011966353429768,Richard Walker,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Owen Hargreaves,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Darius Vassell,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Richard Walker,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Steve Howey,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Lee Sharpe,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Greg Young,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Gary Mills,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Alan Shearer,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Lee Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Andy Campbell,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Michael Ball,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Michael Gray,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Phil Barnes,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Jason Wilcox,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Alan Thompson,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Alan Smith,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Tommy Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Danny Thomas,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Trevor Morley,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Dean Sturridge,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Owen Hargreaves,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Steve McManaman,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Darius Vassell,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Richard Walker,0.0007033179781876,8.416151500502684e-07,1e-06
Daniel Howell,0.0011966353429768,Steve Howey,0.0007033179781876,8.416151500502684e-07,1e-06
Tim Brooke-Taylor,0.0011966353429768,Greg Young,0.0007033179781876,8.416151500502684e-07,1e-06
Rosie Jones,0.0011966353429768,Danny Thomas,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Steve McManaman,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Dean Sturridge,0.0007033179781876,8.416151500502684e-07,1e-06
Don Juan,0.0011966353429768,Alan Smith,0.0007033179781876,8.416151500502684e-07,1e-06
Monty Python,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
Linda Smith,0.0011966353429768,Darius Vassell,0.0007033179781876,8.416151500502684e-07,1e-06
Linda Smith,0.0011966353429768,Steve McManaman,0.0007033179781876,8.416151500502684e-07,1e-06
Linda Smith,0.0011966353429768,Owen Hargreaves,0.0007033179781876,8.416151500502684e-07,1e-06
Linda Smith,0.0011966353429768,Dean Sturridge,0.0007033179781876,8.416151500502684e-07,1e-06
Linda Smith,0.0011966353429768,Gavin McCann,0.0007033179781876,8.416151500502684e-07,1e-06
Linda Smith,0.0011966353429768,Trevor Morley,0.0007033179781876,8.416151500502684e-07,1e-06
Linda Smith,0.0011966353429768,Danny Thomas,0.0007033179781876,8.416151500502684e-07,1e-06
Linda Smith,0.0011966353429768,Tommy Johnson,0.0007033179781876,8.416151500502684e-07,1e-06
Linda Smith,0.0011966353429768,Alan Smith,0.0007033179781876,8.416151500502684e-07,1e-06
Linda Smith,0.0011966353429768,Alan Thompson,0.0007033179781876,8.416151500502684e-07,1e-06
Linda Smith,0.0011966353429768,Jason Wilcox,0.0007033179781876,8.416151500502684e-07,1e-06
